a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label
R_1F8p5BgEdO9XYpK_q3_a,You should not use statistical inference because the data is not sampled randomly.,q3_a,,,2,,1,1,0,1,0,2
R_1F8p5BgEdO9XYpK_q2_b,Based on this method of note identification I would decide whether the student has good ear for music by creating a grading scale. Each student would come in an be tested individually. If the student was able to identify at least 4 out of the 7 notes then they would be considered to have a good ear for music. Anything less than 4 then they would be considered to have a bad ear.,q2_b,,,1,,1,1,0,1,0,1
R_1F8p5BgEdO9XYpK_q2_a,Yes because the music teacher is playing one of the seven notes at randomly.,q2_a,,,1,,1,1,0,1,0,1
R_1f8iryuAIBcVw0w_q4_b,Use the length of each fish in a statistical algorithm.,q4_b,,,0,,1,1,0,1,0,0
R_1f8iryuAIBcVw0w_q4_a,"Yes, because there is enough samples.",q4_a,,,1,,1,1,0,1,0,1
R_1f8iryuAIBcVw0w_q3_b,I would have them test them and then put it into a statistical algorithm.,q3_b,,,0,,1,1,0,1,0,0
R_1f8iryuAIBcVw0w_q3_a,"Yes, it would be a smart way to make a financial decision. And 5% is less than 10% of the rack so it hits than 10% theory,",q3_a,,,0,,1,1,0,1,0,0
R_1f8iryuAIBcVw0w_q2_b,I would play notes and have the students say what they think it is multiple times.,q2_b,,,1,,1,1,0,1,0,1
R_1f8iryuAIBcVw0w_q2_a,"No, its more of an opinion than scientifically provable.",q2_a,,,1,,1,1,0,1,0,1
R_1F3MIoxjBHbvRAi_q4_b,I would say which one was better by comparing the amount of fish they caught and the length and weight of those fish.  Who ever had a higher mean would be considered the better fisherman.,q4_b,1,,,,1,1,0,1,0,1
R_1F3MIoxjBHbvRAi_q4_a,Statistical inference should not be use d in this scenario because there is not a large enough nor random enough sample to draw conclusions from and it would be tricky to support or reject a hypothesis using this method.,q4_a,0,,,,1,1,0,1,0,0
R_1F3MIoxjBHbvRAi_q3_b,I would decide whether the electronics company should accept or reject the order of display screens by setting up a hypothesis test.  The hypothesis test would be set up around the information the trained engineer gathered.  The null hypothesis would be p= .05 and the alternative hypothesis would be p<.05.  If the null hypothesis is failed to reject than the batch would be bad and a refund would be warranted if there is enough evidence to reject the null hypothesis than the batch would be good enough that a refund could not be had.,q3_b,1,,,,1,1,0,1,0,1
R_1F3MIoxjBHbvRAi_q3_a,I would say statistical inference is appropriate because it would be very easing to set up hypothesis and calculate them out to see whether a batch of the display screens were bad enough to warrant a refund or not.,q3_a,0,,,,1,1,0,1,0,0
R_1F3MIoxjBHbvRAi_q2_b,"I would decide if the student has a good ear for music using this method by seeing if the student is capable of identifying all of the notes or by taking a sample from other students, input that data, and see where the student lies.  Another method would be to look at others who are classified as having a ""good ear for music"" and comparing her ability to identify notes with theirs.  If the student ranked favorably with both approaches I would define that student has having a ""good ear for music"".",q2_b,1,,,,1,1,0,1,0,1
R_1F3MIoxjBHbvRAi_q2_a,I don't think statistical inference should be used because its based on an individual and not a sample from a larger population so there would be no data to compare it to.,q2_a,0,,,,1,1,0,1,0,0
R_1f3lkxN5vJh2Pjb_q4_b,"To determine which brother is a better fisherman, the average lengths of their fish will be compared using a t-test. for this study the null and alternative hypothesis will be used.  / The null hypothesis will state that Dan and Mark are equally good fisherman, D=M. The alternative hypothesis will state that Dan and Mark and not equally good fisherman, D ≠ M, and the averages will tell us who had greater average length. After finding the averages of the data we will be able to determine if we need to reject the null hypothesis, meaning that the averages would be the same. If we do not reject the null hypothesis we will be able to tell who was the better fisherman for this trial.",q4_b,,,2,,1,1,0,1,0,2
R_1f3lkxN5vJh2Pjb_q4_a,statistical inference could be used in the scenario. A t-test can be used to compare the average lengths of the fish in two independent samples. t-tests can be used to compare the difference in lengths between the two groups (Dan or Mark).  However I know that the differing locations could create confounding variables in the study.,q4_a,,,2,,1,1,0,1,0,2
R_1f3lkxN5vJh2Pjb_q3_b,"According to the study ""if more than 5% of the display screens from the supplier are bad, the company may choose to reject the entire bulk order of 150 display screens for a refund."" after calculating 5% of 150, i determined that that is about equal to 8 screens. So if the order has less than 8 damaged screens, the company would be required to accept the order. However, if the order contains more than 8 damaged screens the company may request a refund and return the order.",q3_b,,,2,,1,1,0,1,0,2
R_1f3lkxN5vJh2Pjb_q3_a,"statistical inference should not be used in this scenario because each computer screen should be inspected before deciding to accept or reject the order. It is impossible to know if more than 8/150 will be damaged without thorough testing of each of the screens. It is fair to assume that the screen will not be damaged because of the probability, but the company would run the risk of losing a lot of money if they do a random sampling.",q3_a,,,2,,1,1,0,1,0,2
R_1f3lkxN5vJh2Pjb_q2_b,"(this study will have many confounding variables- a few examples: amount of time they have played the piano, amount of time they have been practicing, the type of learner they are-auditory will obviously have a ""good ear for music"" since they learn by listening, etc.)  /  / With that being said in order to decide if a student has a good ear for I would conduct an experiment and use hypothesis testing and compare the p-value to alpha. the experiment would consist of a control, where the same note would be played over and over and the second group would have each note played multiple times randomly.",q2_b,,,1,,1,1,0,1,0,1
R_1f3lkxN5vJh2Pjb_q2_a,"This would not be a good study to use statistical inference because of the small sample size. A small sample size equates a smaller interval, meaning it would not necessarily include the population mean within the interval.",q2_a,,,0,,1,1,0,1,0,0
R_1f2XNLHV1rwIMTw_q4_b,Whoever has the highest average length of fish is the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1f2XNLHV1rwIMTw_q4_a,Statistical inference doesn't need to be used for this data because there is just raw numbers and whoever has the higher average is the better fisherman. There is no deduction needed.,q4_a,,,1,,1,1,0,1,0,1
R_1f2XNLHV1rwIMTw_q3_b,"You would reject the order is about 8 of the display screens were broken. Otherwise, you can accept the order.",q3_b,,,2,,1,1,0,1,0,2
R_1f2XNLHV1rwIMTw_q3_a,"Yes, statistical inference should be used because if the trained engineer gets to 5% of the screens being bad, he can assume that they can reject the order.",q3_a,,,1,,1,1,0,1,0,1
R_1f2XNLHV1rwIMTw_q2_b,"Since there are 7 different notes, if Carla gets 4 or more out of 7 right you could say that she has a good ear. It all depends on how you want to interpret the data.",q2_b,,,1,,1,1,0,1,0,1
R_1f2XNLHV1rwIMTw_q2_a,Yes it should be used because this question deals with probability and percentages. The amount of notes that Carla gets right can be interpreted as statistics to see if she has a good ear or not.,q2_a,,,2,,1,1,0,1,0,2
R_1f0EdtY14hN0VeM_q4_b,Statistical inference can be sued to determine wether Mark or Dan is a better Walleye fisherman because based on their previous recorded trips an average length for any amount of time,q4_b,1,,,,1,1,0,1,0,1
R_1f0EdtY14hN0VeM_q4_a,Yes because based on how the average length of Walleye they each they individually catch a statistical infirence can easily be made.,q4_a,2,,,,1,1,0,1,0,2
R_1f0EdtY14hN0VeM_q3_b,I would gather it by the trained engineer gathering the data himself and dividing the damaged equipment by the total and seeing if it is more than or equal to 5%. /,q3_b,2,,,,1,1,0,1,0,2
R_1f0EdtY14hN0VeM_q3_a,You cant use statistical inference in this scenario because you do not need a possibility of wether to return the supplies or not you need an exact answer.,q3_a,2,,,,1,1,0,1,0,2
R_1f0EdtY14hN0VeM_q2_b,I would use this method but change it so that if they guess 2/4 notes they have a good ear that way to eliminate the possibility of a lucky guess.,q2_b,1,,,,1,1,0,1,0,1
R_1f0EdtY14hN0VeM_q2_a,Yes because the possibility of her not having a good year is much greater and is 6/7 while the possibility of her having a good ear is a lot less and is 1/7.,q2_a,1,,,,1,1,0,1,0,1
R_1esj1JgetuaDapg_q2_b,factorial method,q2_b,,,0,,1,1,0,1,0,0
R_1esj1JgetuaDapg_q2_a,"Yes, statistical inference should be used to determine if Carla has a good ear for music.",q2_a,,,1,,1,1,0,1,0,1
R_1erF94nQQiEHo7Y_q2_b,I would use a larger sample size other than one person.,q2_b,0,,,,1,1,0,1,0,0
R_1erF94nQQiEHo7Y_q2_a,there could be other reasons why she knew what the note was such as random guess or previous history playing music.,q2_a,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q4_b,I do not believe it is possible to determine whether Mark or Dan is a better Wallete fisherman using the data because their were not specifics provided.,q4_b,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q4_a,Statistical inference should not be used for this scenario because their was not an exact number that was calculated from the data provided.,q4_a,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q3_b,"In order to figure out if the company should reject or accept the bulk order, you have to take the information provided from the statistical inference. Since there were more than 5% of damaged display screens, the company should get a refund for all 150 display screen since it was more than 5% and it would be taking away from their profit.",q3_b,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q3_a,"Statistical inference should definitely be used in this scenario. It should be used because without the statistical inference, there would be no way for the company to know how many display screens were damaged.",q3_a,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q2_b,Carla can be listening to the music while also thinking through her memory which note it was. She is using her imagery memory in order to remember which note is being played.,q2_b,0,,,,1,1,0,1,0,0
R_1EbLqPUl3AyRqZe_q2_a,"You should use statistical inference to determine whether Carla has a ""good ear for music"" because she is using two sences in order to come up with an answer.",q2_a,1,,,,1,1,0,1,0,1
R_1E5v6RngNUtj1FU_q4_b,I would have Mark and Dan write down the length of each fish they caught as well as the amount of time it took them to catch that fish and from there i would determine the proportions of time compared to fish length. From there i would be able to further investigate and determine if longer length in fish meant longer time in catching it as well or vice versa.,q4_b,,,0,,1,1,0,1,0,0
R_1E5v6RngNUtj1FU_q4_a,No statistical inference should not be used because there was no sample from the population taken from this example and there was no statistical information provided as well.,q4_a,,,0,,1,1,0,1,0,0
R_1E5v6RngNUtj1FU_q3_b,I would collect detailed data gathered by the trained engineer and determine the amount of bad display screens and if indeed more than 5% of these display screens are defective I would make the decision to reject the order of display screens.,q3_b,,,2,,1,1,0,1,0,2
R_1E5v6RngNUtj1FU_q3_a,Yes statistical inference can be used in this scenario because there is enough display screens to satisfy the conditions needed to conduct a approximately normally distributed sampling distribution.,q3_a,,,0,,1,1,0,1,0,0
R_1E5v6RngNUtj1FU_q2_b,"If the sample size 7 increased I would find out the proportion of notes the girl is able to hear and identify and then compare that to the proportion of other randomly selected citizens who go through the same experiment. From there I would determine whether this girl's ""good ear for music"" is true or if the data provided proves that the girl's ear for music aren't as good when compared to the population of people listening and identifying the same 7 notes.",q2_b,,,1,,1,1,0,1,0,1
R_1E5v6RngNUtj1FU_q2_a,"No you would not use statistical inference in this scenario because the sample is not random, the sample size is fairly small, and we only have knowledge of one girl's supposed ""good ear for music"", there is no data for the entire population in the scenario.",q2_a,,,0,,1,1,0,1,0,0
R_1dzhh3IACnnTEdJ_q4_b,How had consistently longer fish?,q4_b,,,0,,1,1,0,1,0,0
R_1dzhh3IACnnTEdJ_q4_a,No because there are too many variables to calculate.,q4_a,,,0,,1,1,0,1,0,0
R_1dzhh3IACnnTEdJ_q3_b,I would ask my superior.,q3_b,,,0,,1,1,0,1,0,0
R_1dzhh3IACnnTEdJ_q3_a,Yes because there are a variety of tests that we can do to solve this.,q3_a,,,0,,1,1,0,1,0,0
R_1dzhh3IACnnTEdJ_q2_b,"I would say that 50%-75% is ""good"" and 75%+ is ""great""",q2_b,,,1,,1,1,0,1,0,1
R_1dzhh3IACnnTEdJ_q2_a,"Yes, because we can determine the percentage she gets correct and incorrect and use a baseline percentage to determine what ""good ear for music"" means.",q2_a,,,2,,1,1,0,1,0,2
R_1DvVasASQawEQcz_q4_b,Find the mean and standard deviation of the Walleye fish of each fisherman,q4_b,,,1,,1,1,0,1,0,1
R_1DvVasASQawEQcz_q4_a,"Yes, because it can show who has more knowledge about Walleye",q4_a,,,1,,1,1,0,1,0,1
R_1DvVasASQawEQcz_q3_b,Find how many of the 150 screens need to be faulty in order for the company to reject the entire shipment,q3_b,,,0,,1,1,0,1,0,0
R_1DvVasASQawEQcz_q3_a,"Statistical inference should be used, because if there are too many faulty screens, it could cause problems /",q3_a,,,0,,1,1,0,1,0,0
R_1DvVasASQawEQcz_q2_b,"I would find the percentage of notes Carla could identify out of the seven notes, and see how good her ear for music is that way.",q2_b,,,1,,1,1,0,1,0,1
R_1DvVasASQawEQcz_q2_a,One should use statistical inference to determine if Carla has a good ear for music.,q2_a,,,1,,1,1,0,1,0,1
R_1DoQSD8KMVlvePC_q4_b,"To determine whether Mark or Dan is a better Walleye fisherman, the Walleye populations in the different locations that they fished would have to be found, along with the average lengths.  The length of each brothers' longest fish would then be compared to the average length of the fish in the location that it was caught, finding the z-scores.  The brother with the greater z-score could be considered the better Walleye fisherman.",q4_b,,,1,,1,1,0,1,0,1
R_1DoQSD8KMVlvePC_q4_a,"No, since the brothers fished in deferent locations, the lengths of the Walleye fish are independent of each other.",q4_a,,,0,,1,1,0,1,0,0
R_1DoQSD8KMVlvePC_q3_b,"I would decide whether the company accepted or rejected the order by calculating the percentage of bad display screens.  If the percentage was over 5%, the order should be rejected.",q3_b,,,2,,1,1,0,1,0,2
R_1DoQSD8KMVlvePC_q3_a,Yes because an inference can be made about the bulk orders using previous data.,q3_a,,,0,,1,1,0,1,0,0
R_1DoQSD8KMVlvePC_q2_b,"Using this method of note identification, I would calculate the average amount of notes that a student got correct and depending on how far a certain student was above the average would determine if they had a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1DoQSD8KMVlvePC_q2_a,"No, statistical inference should not be used because Carla's ear for music is independent of other students'.",q2_a,,,0,,1,1,0,1,0,0
R_1DNhdQYEMq22mrx_q4_b,There is no way to determine which brother is the better fisherman. The results of the fishing trip can not be predicted because the situation is left up to chance. There is no way of telling who will catch what fish or how many fish.,q4_b,,,0,,1,1,0,1,0,0
R_1DNhdQYEMq22mrx_q4_a,Statistical inference should not be used to determine which brother is the better fisherman. It is impossible to determine which brother is the better fisherman do to unpredictability of the situation.,q4_a,,,0,,1,1,0,1,0,0
R_1DNhdQYEMq22mrx_q3_b,If the engineer test about 25-50% of the screens and it should that 5% or more of the screens where defective then the order should be rejected. If not then the order should be accepted.,q3_b,,,0,,1,1,0,1,0,0
R_1DNhdQYEMq22mrx_q3_a,Statistical inference should be used to determine if the order should be accepted or rejected. The engineer should test a percentage of the screens to see if the order should be rejected or accepted.,q3_a,,,0,,1,1,0,1,0,0
R_1DNhdQYEMq22mrx_q2_b,I would decide whether the student has a good ear from music based on how them respond to hearing each note. If they get all the notes right then they have a good ear for music.,q2_b,,,1,,1,1,0,1,0,1
R_1DNhdQYEMq22mrx_q2_a,"Statistical inference should not be used to determine whether Carla has a ""good ear for music"". Statistical inference should not be used because it does not fit the situation. Statistical inference is the process of deducing properties of an underlying distribution by analysis of data which can not be done in this situation.",q2_a,,,0,,1,1,0,1,0,0
R_1diQa2eVO4jTwgJ_q4_b,You would find the average length of the fish Mark caught. Then you would find the average length of fish that Dan caught. Whichever length is larger is the better fisherman.,q4_b,1,,,,1,1,0,1,0,1
R_1diQa2eVO4jTwgJ_q4_a,"Yes, the mean is used in statistics; therefore, finding the average would be a statistical measurement.",q4_a,2,,,,1,1,0,1,0,2
R_1diQa2eVO4jTwgJ_q3_b,"The engineer would label​ the computers 1-150 and examine them. If the engineer finds more than 5% of 150 screens that cannot be used, the company will send them back.",q3_b,2,,,,1,1,0,1,0,2
R_1diQa2eVO4jTwgJ_q3_a,"Yes, because 5% of 150 is a statistic​.",q3_a,0,,,,1,1,0,1,0,0
R_1diQa2eVO4jTwgJ_q2_b,"I would start by collecting data from random samples of people, and repeating the samples. I would compare the percentage of notes Carla got right versus the percentage of notes other people guessed correctly.  Carla would have to have a significantly higher percentage, that would be predetermined as ""good"", than the other samples.",q2_b,2,,,,1,1,0,1,0,2
R_1diQa2eVO4jTwgJ_q2_a,"Yes, it should. Since ""good"" can be subjective, assigning a numerical value to being good and comparing that number to Carla's​ number can help you determine whether or not Carla has a good ear for music.",q2_a,1,,,,1,1,0,1,0,1
R_1DHddMnWm7Njfpq_q4_b,I would calculate the average for both mark and dan and then determine who caught the bigger fish.,q4_b,,,1,,1,1,0,1,0,1
R_1DHddMnWm7Njfpq_q4_a,"No, because there is not enough data",q4_a,,,0,,1,1,0,1,0,0
R_1DHddMnWm7Njfpq_q3_b,"Carry out the test and calculate the P-value, and then determine if the P-value is less than or greater than the significance level. If it is less than the significance level, reject the null hypothesis.",q3_b,,,0,,1,1,0,1,0,0
R_1DHddMnWm7Njfpq_q3_a,"Yes, because it is a sample that represents a larger population.",q3_a,,,0,,1,1,0,1,0,0
R_1DHddMnWm7Njfpq_q2_b,"Have the teacher play a note and the student guess what note it is. Depending on how many notes she got correct out of the total notes that were played, would determine if she had a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1DHddMnWm7Njfpq_q2_a,"No, there is not enough data.",q2_a,,,0,,1,1,0,1,0,0
R_1dFj8qNGHgpctAD_q4_b,i would compare their results and make a histogram to see which has a better rate of catching fish.,q4_b,1,,,,1,1,0,1,0,1
R_1dFj8qNGHgpctAD_q4_a,yes because the analytical data will help infer whether one is actually a better fisherman based on the summary statistics that will be generated.,q4_a,1,,,,1,1,0,1,0,1
R_1dFj8qNGHgpctAD_q3_b,i would make a hypothesis model to see if the electronics company should accept or reject the order of display screens using the data gathered by the trained engineer.,q3_b,0,,,,1,1,0,1,0,0
R_1dFj8qNGHgpctAD_q3_a,yes because it would allow for the company to see if the company should just accept or reject the bulk in a smarter manner.,q3_a,0,,,,1,1,0,1,0,0
R_1dFj8qNGHgpctAD_q2_b,I would compare the results to data provided from known professionals to see if she actually has a good ear for music.,q2_b,0,,,,1,1,0,1,0,0
R_1dFj8qNGHgpctAD_q2_a,yes because by testing whether or not she has a good ear for music with statistical inference she can have solid data.,q2_a,1,,,,1,1,0,1,0,1
R_1db4oeLQMmhXg3r_q4_b,We would drive an estimate of how much of the population of fish Mark and Dan caught and compare the data.,q4_b,1,,,,1,1,0,1,0,1
R_1db4oeLQMmhXg3r_q4_a,"Yes it should be used because statistical inference is a great way to determine population size, which this scenario is describing.",q4_a,1,,,,1,1,0,1,0,1
R_1db4oeLQMmhXg3r_q3_b,"They should accept it because 5% is only about 7 tvs. If for some reason more than 7 were damaged then they should reject, but if not then it does not make sense to reject a bulk order where over 140 are correct.",q3_b,2,,,,1,1,0,1,0,2
R_1db4oeLQMmhXg3r_q3_a,"Yes, it should be used because this is quantitative data that we are collecting. You are collection numbers and data and it is easier to use statistical inference with that type of scenario.",q3_a,0,,,,1,1,0,1,0,0
R_1db4oeLQMmhXg3r_q2_b,You can experiment and collect and analyze the data.,q2_b,0,,,,1,1,0,1,0,0
R_1db4oeLQMmhXg3r_q2_a,"No, because statistical inference should be used with quantitative data.",q2_a,0,,,,1,1,0,1,0,0
R_1DAn1xH4RQhiesY_q4_b,"To determine who is the better fisherman, you could take the lengths of the fish that they each caught and take the average of each of their lengths. Who ever has the higher average, is the better fisherman.",q4_b,1,,,,1,1,0,1,0,1
R_1DAn1xH4RQhiesY_q4_a,Yes because you can't just determine who is the better fisherman without proper data. You need something to back up your decision.,q4_a,1,,,,1,1,0,1,0,1
R_1DAn1xH4RQhiesY_q3_b,"The trained engineer should figure out based on the data gathered what the percentage of bad display screens there are. If it's more than 5%, then they should reject the bulk order.",q3_b,1,,,,1,1,0,1,0,1
R_1DAn1xH4RQhiesY_q3_a,Yes it should be used because then you will have a set way of determining whether or not the whole order should be accepted or rejected.,q3_a,0,,,,1,1,0,1,0,0
R_1DAn1xH4RQhiesY_q2_b,"The teacher would choose one of the seven notes and the student would have to say which note it is. If they get it wrong or right, it should be recorded. This should be repeated at least 20 times. Then if the student has more right notes than wrong, then they have a ""good ear for music"".",q2_b,1,,,,1,1,0,1,0,1
R_1DAn1xH4RQhiesY_q2_a,"Yes statistical inference should be used. You should use this to have a well defined way of determining whether or not she has a ""good ear for music"". Without statistical inference, it could be very biased in how you determine whether they have a ""good ear for music"".",q2_a,1,,,,1,1,0,1,0,1
R_1dAMSVLWmldQN9f_q4_b,I would determine if Mark or Dan is better by doing separate tests for both fisherman and determining their individual significance levels. Whoever has the lowest percentage would be the winner.,q4_b,1,,,,1,1,0,1,0,1
R_1dAMSVLWmldQN9f_q4_a,Yes. This data can provide a mean and standard deviation for each person.,q4_a,2,,,,1,1,0,1,0,2
R_1dAMSVLWmldQN9f_q3_b,We would determine the null hypothesis and alternative hypothesis. Then we would carry out either a z or a t test depending on the data obtained. The percentage derived would then tell us if the shipment should be kept or returned for a refund.,q3_b,0,,,,1,1,0,1,0,0
R_1dAMSVLWmldQN9f_q3_a,"Yes because the data is readily available and easy to determine. It's also not categorical, but numerical data.",q3_a,0,,,,1,1,0,1,0,0
R_1dAMSVLWmldQN9f_q2_b,"I would look at the data, and see how many notes she got correct. I would consider her for having a ""good ear for music"" if she got a 70% or above correct during the test. This is really just an arbitrary percentage chosen based on opinion.",q2_b,1,,,,1,1,0,1,0,1
R_1dAMSVLWmldQN9f_q2_a,"No, because there is no real way of measuring what would be determined to be a ""good ear for music"".",q2_a,1,,,,1,1,0,1,0,1
R_1Cyi14opGhWvBCA_q4_b,"Depending on the location both Mark and Dan were at would depend on how large the fish were, also depends on the equipment used.",q4_b,1,,,,1,1,0,1,0,1
R_1Cyi14opGhWvBCA_q4_a,"Yes, depending on where they fished could give an idea of how large the fish are on average.",q4_a,2,,,,1,1,0,1,0,2
R_1Cyi14opGhWvBCA_q3_b,If the bad screens are coming from a certain area then they look into who the trained engineer is and find out what is going on.,q3_b,0,,,,1,1,0,1,0,0
R_1Cyi14opGhWvBCA_q3_a,"Yes, if the display screens are bad, then the stats can show where the screens are coming from.",q3_a,0,,,,1,1,0,1,0,0
R_1Cyi14opGhWvBCA_q2_b,Depending on how many years of lesson's and schooling the person has had would give me an idea if they have a good ear for music. I personally would not but someone who spent years studying music will understand the notes.,q2_b,0,,,,1,1,0,1,0,0
R_1Cyi14opGhWvBCA_q2_a,"No, when someone has an ear for music they know what they are listening to. Statistics won't play anything in figuring out if they have a good ear for music.",q2_a,0,,,,1,1,0,1,0,0
R_1CxsA5UVZTqJ6Dk_q4_b,I would just average out how many fish they caught and say that the one who caught more was better under the given circumstanses.,q4_b,,,0,,1,1,0,1,0,0
R_1CxsA5UVZTqJ6Dk_q4_a,Yes you could see who caught more given the same exact enviorment and time restraints.,q4_a,,,1,,1,1,0,1,0,1
R_1CxsA5UVZTqJ6Dk_q3_b,I would use hypothesis tests to see how probable it would be that more than 5% of the screens failed.,q3_b,,,0,,1,1,0,1,0,0
R_1CxsA5UVZTqJ6Dk_q3_a,You could use statistical inference but it would probably be more affective to use accounting.,q3_a,,,0,,1,1,0,1,0,0
R_1CxsA5UVZTqJ6Dk_q2_b,"I would sample several students in this way and then interpret the results by performing the. I would probably say that a ""good ear"" is someone who is able to correctly guess 5/7 notes. I would record the mean and std. dev. and then do a hypothesis test to see how many of the students were ""above the mean number""",q2_b,,,1,,1,1,0,1,0,1
R_1CxsA5UVZTqJ6Dk_q2_a,"No because having a ""good ear"" is subjective.",q2_a,,,1,,1,1,0,1,0,1
R_1Cw4TvxJLbpR0mL_q4_b,"Using the data from that specific trip you could determine who had a better two weeks than the other, or who was more ""lucky"". You can't figure out who is the better fisherman because you don't have data from every time they ever fished.",q4_b,,,0,,1,1,0,1,0,0
R_1Cw4TvxJLbpR0mL_q4_a,"After taking the data from each fisherman then you could see who had a better day of fishing, but not a better fisherman overall. Statistical inference should not be used because you don't have every single fishing days data from the two brothers and therefore can't figure out who the better fisherman is.",q4_a,,,0,,1,1,0,1,0,0
R_1Cw4TvxJLbpR0mL_q3_b,"If more than 5% of the display screens are considered bad to the engineer, than the company will reject the bulk order. If there are only a few bad screens then the company will purchase the bulk without a refund for the few damaged screens.",q3_b,,,2,,1,1,0,1,0,2
R_1Cw4TvxJLbpR0mL_q3_a,Having an engineer go through them all is enough for the company to figure out if they should reject the bulk order or not.,q3_a,,,1,,1,1,0,1,0,1
R_1Cw4TvxJLbpR0mL_q2_b,"Watching the student as well as the music teacher to see what note is played, having the teacher play a note a couple times in a row to try and trick the student, but also making her more aware of what the note sounds like and in turn she might have a good ear for music.",q2_b,,,0,,1,1,0,1,0,0
R_1Cw4TvxJLbpR0mL_q2_a,"It  would be good practice, but getting it wrong doesn't necessarily mean that she doesn't have a good ear for music.",q2_a,,,0,,1,1,0,1,0,0
R_1cVbiR7Kz219oSI_q4_b,"statistical inferneces is not required since one could just calculate the average size of both and compare them. The man who in the end of the trip, had on average caught the larger fish, is the better fishman.",q4_b,,,1,,1,1,0,1,0,1
R_1cVbiR7Kz219oSI_q4_a,"No statistical inference would not be appropriate because one could just calculate the mean size of the fish. This would tell one, which of the two is the better fishmen, because the better fishmen catches the larger fish, as stated in the text above.",q4_a,,,1,,1,1,0,1,0,1
R_1cVbiR7Kz219oSI_q3_b,"the company already has a rule, when to reject the bulk so no statistical inference is needed.",q3_b,,,0,,1,1,0,1,0,0
R_1cVbiR7Kz219oSI_q3_a,"No here statistical inferences are not appropriate, because it would tell us nothing the likely hood if a screen is bad or not. There is already the rule that if 5% are bad than the company rejects the bulk.",q3_a,,,2,,1,1,0,1,0,2
R_1cVbiR7Kz219oSI_q2_b,"I would ask the student to do different trials, in which the student needs to indentified which note is played. I would calcualte the average score. After that I would calculate hwo likely this result would be  if the students is guessing. then the mean should be 0.5. when taking a alpha level of 0.5 a p-value smaller than 0.05 would enabale one to reject the null hypothesis. Then one would be possible to conclude that the student is able to discriminate the notes by hearing.",q2_b,,,1,,1,1,0,1,0,1
R_1cVbiR7Kz219oSI_q2_a,"yes, one could use statsitcal inference, because one could estimated how likley Carla´s results are when assuming that she is guessing.",q2_a,,,2,,1,1,0,1,0,2
R_1cTH1nLWndtz1ui_q4_b,I think by determining who caught the most and the biggest would determine who is the better fisherman. Which is quantitative data not qualitative,q4_b,,,0,,1,1,0,1,0,0
R_1cTH1nLWndtz1ui_q4_a,I don't think they need to use statistical inference in this because it is more of an observation than math. It  really just depends on who has more knowledge on the material. And by noting who has the bigger fish they can determine who is better.,q4_a,,,0,,1,1,0,1,0,0
R_1cTH1nLWndtz1ui_q3_b,I think in this case he should summary statistic and just make a graph in order to determine how many will be broken.,q3_b,,,0,,1,1,0,1,0,0
R_1cTH1nLWndtz1ui_q3_a,I think he should use statistical inference in this example. He should because it would be really hard to test every single object to tell if it will work. So by using math you can just see what probability will be broken and use that to make a decision.,q3_a,,,0,,1,1,0,1,0,0
R_1cTH1nLWndtz1ui_q2_b,I would just test her four different times on different days but same time. On each day I would play a different order of notes. And depending on how many notes she gets right each day I would be able to figure out whether she does have a good ear or not.,q2_b,,,1,,1,1,0,1,0,1
R_1cTH1nLWndtz1ui_q2_a,I don't think you need to use statistical inference in this example. All you really have to do is make her guess the notes and see if she gets them right. I think it would be extremely hard for her just to guess which not (if she did not have a good ear for music and was trying to just wing it). Plus there are too many factors that could alter this experiment if we did rely on statistical inference.,q2_a,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q4_b,I am still confused,q4_b,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q4_a,sure why not,q4_a,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q3_b,I don't understand,q3_b,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q3_a,yes,q3_a,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q2_b,I have no idea.,q2_b,,,0,,1,1,0,1,0,0
R_1Cqdja2xo9HiKCW_q2_a,no,q2_a,,,0,,1,1,0,1,0,0
R_1CKPNvjXz2jbEbo_q4_b,I would determine who caught the more fish on the fewest tries. So who averaged teh bigger fish,q4_b,,,0,,1,1,0,1,0,0
R_1CKPNvjXz2jbEbo_q4_a,no because they have all the data they need,q4_a,,,0,,1,1,0,1,0,0
R_1CKPNvjXz2jbEbo_q3_b,I would test the machines and then if the machine is good or bad I would write that down then find the percent and if it is greater than 5% I send it back.,q3_b,,,2,,1,1,0,1,0,2
