a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label
R_1mRgABa8HiyqAY0_q3_b,"first I would see if the order has enough broken tvs to fill that five percent, if so, then I would go with the order because it allows for that return.",q3_b,1,,,,1,1,0,1,0,1
R_1mRgABa8HiyqAY0_q3_a,"yes this is good to use statistics for, because the results from the statistics would actually matter, and can be measured.",q3_a,0,,,,1,1,0,1,0,0
R_1mRgABa8HiyqAY0_q2_b,I would decide whether the student has a good ear for music using this method if she would say the correct note when the teacher played the certain note.,q2_b,0,,,,1,1,0,1,0,0
R_1mRgABa8HiyqAY0_q2_a,"no, a good ear for music shouldn't be something statistically proven, I guess you could use stats, but it is not necessary.",q2_a,0,,,,1,1,0,1,0,0
R_1MR5UqPCnO4sg3m_q4_b,By determining whether the patterns of where the Walleye fish feed were similar for both brothers to ensure fair results.,q4_b,,,0,,1,1,0,1,0,0
R_1MR5UqPCnO4sg3m_q4_a,Yes to ensure that one brother was not getting the bigger fish because of the factors of how to catch the fish best like geographic features and water currents rather than because of who is truly the better Walleye fisherman.,q4_a,,,1,,1,1,0,1,0,1
R_1MR5UqPCnO4sg3m_q3_b,By using the results that the trained engineer gathered and assuring the less than 5% of the screens are corrupt.,q3_b,,,2,,1,1,0,1,0,2
R_1MR5UqPCnO4sg3m_q3_a,"No because this is not a matter of random sampling, but a matter of testing every single display screen.",q3_a,,,2,,1,1,0,1,0,2
R_1MR5UqPCnO4sg3m_q2_b,By looking for numbers that show that the results are both accurate and precise.,q2_b,,,0,,1,1,0,1,0,0
R_1MR5UqPCnO4sg3m_q2_a,"Yes, so that you can avoid any non-""god ear for music"" factors do not interfere with the results and to keep accurate what the ""good ear for music"" are other than simple random guesses.",q2_a,,,1,,1,1,0,1,0,1
R_1MPSCqPtDb9Lp1s_q4_b,We could determine the better fisher by allowing each fisherman fish out at see for a 12 hour period. We would collect the date for how long it took each fishermen to catch a fish and how many fish they have caught.,q4_b,0,,,,1,1,0,1,0,0
R_1MPSCqPtDb9Lp1s_q4_a,It would be better to use inferential data by testing a hypothesis and then seeing whether the hypothesis test positive because we are not actually given data to infer the outcome we cannot use statistical inference.,q4_a,0,,,,1,1,0,1,0,0
R_1MPSCqPtDb9Lp1s_q3_b,"If 5 percent or more of the order is bad then they should reject the order of display screens, otherwise they can keep the order and choose to deal with the destroyed display screens",q3_b,2,,,,1,1,0,1,0,2
R_1MPSCqPtDb9Lp1s_q3_a,Statistical inference can be used to figure out if 5 percent or more of the product is destroyed.,q3_a,0,,,,1,1,0,1,0,0
R_1MPSCqPtDb9Lp1s_q2_b,I would write down yes for getting the note right and no if she got the note wrong then I would calculate what percent of the time she got the note correct.,q2_b,1,,,,1,1,0,1,0,1
R_1MPSCqPtDb9Lp1s_q2_a,"Yes, statistical inference can be used to figure how the percentage of notes she guessed correctly",q2_a,2,,,,1,1,0,1,0,2
R_1mKLaHGLjhCvjBC_q4_b,"They would take the length of each fish recorded during the trip and see who caught the larger Walleye on average. This means that they would put together all of the fish that each man caught, and find the average length and then compare the results. Whoever has the larger average, then they would have the title of ""The better fisherman"".",q4_b,1,,,,1,1,0,1,0,1
R_1mKLaHGLjhCvjBC_q4_a,"In this scenario, it would be a bad idea to see who is a better fisherman, for they have a list of categories or variables that either fisherman can fall into and plus they are fishing at a different lake. They will only find how or where to catch fish better, not who is better at fishing.",q4_a,0,,,,1,1,0,1,0,0
R_1mKLaHGLjhCvjBC_q3_b,"The company should take statistical data of the amount of screens that are broken or are in misuse. It would be wise to set a limit, such as 5% or whatever they choose, and not to go past that limit. If that limit would be passed, the company would decline the product.",q3_b,0,,,,1,1,0,1,0,0
R_1mKLaHGLjhCvjBC_q3_a,"Yes, because the statistics do show the average amount of a given quantity. In this case it would be wise to set a limit, such as 5%, and not to go past that limit. If that limit would be passed, the company would decline the product.",q3_a,1,,,,1,1,0,1,0,1
R_1mKLaHGLjhCvjBC_q2_b,"Someone with a ""good ear for music"" would have to be able to know the different notes played on the piano. The statistics that could be gathered from this would be how many notes she gets correct and how many she gets wrong. If I could define what a ""good ear for music"" would be, I would say that Carla would have to get at least 90 percent of the notes correct when asked.",q2_b,1,,,,1,1,0,1,0,1
R_1mKLaHGLjhCvjBC_q2_a,"Statistical inference could be used to see if Carla has a better ear than some. To have a ""good ear for music"", seems almost ambiguous, for what is it that makes a ""good ear""? The question needs to be restated or the scenario needs improvement on adjusting definitions and prescribing what makes a ""good ear"".",q2_a,2,,,,1,1,0,1,0,2
R_1MKEeS20vtDWenb_q4_b,To determine who is the better fisherman you would compare who caught the greatest weight of fish- given they were both fishing for the same amount of time. Just compare the total weight in fish caught and not the number of fish. The better fisherman will be the one who can bring in the greatest weight in fish.,q4_b,1,,,,1,1,0,1,0,1
R_1MKEeS20vtDWenb_q4_a,"No, statistical inference should not be used in this situation. There are too many other variables to take into account other that equipment and size or number of fish.",q4_a,0,,,,1,1,0,1,0,0
R_1MKEeS20vtDWenb_q3_b,When the shipment first arrives randomly select 1 out of every 15 screens and have the engineer check them. If more than 5 of those screens are defective you should reject the order.,q3_b,0,,,,1,1,0,1,0,0
R_1MKEeS20vtDWenb_q3_a,Yes they should use statistical inference to determine whether or not to accept the shipment or not. This is because they use percentages to determine how many out of the total order are good.,q3_a,1,,,,1,1,0,1,0,1
R_1MKEeS20vtDWenb_q2_b,Every time the student gets a note right give the student a point. If the student gets the note wrong they do not get a point. Then find the percentage they got right. If they got more than a 90% of the notes right then it would be safe to say they have an ear for music.,q2_b,1,,,,1,1,0,1,0,1
R_1MKEeS20vtDWenb_q2_a,You should use statistical inference because it will allow you to compile  concrete data and compare the numbers you get so you can definitively say if she has a good ear for music.,q2_a,2,,,,1,1,0,1,0,2
R_1mk2VH1gLszwf9T_q4_b,"On different days, at different times, they should both fish, and then compare who caught more fish.",q4_b,,,0,,1,1,0,1,0,0
R_1mk2VH1gLszwf9T_q4_a,"Yes, they could do an experiment on who catches more of the fish.",q4_a,,,1,,1,1,0,1,0,1
R_1mk2VH1gLszwf9T_q3_b,They should order a smaller amount and than keep the percentage of amount that could be bad lower as well to reduce the chance of receiving a bad computer.,q3_b,,,0,,1,1,0,1,0,0
R_1mk2VH1gLszwf9T_q3_a,"You should, because if more than 5% are bad than it's likely that most of them are bad.",q3_a,,,0,,1,1,0,1,0,0
R_1mk2VH1gLszwf9T_q2_b,I don't think this is possible,q2_b,,,0,,1,1,0,1,0,0
R_1mk2VH1gLszwf9T_q2_a,"Because it's not specifying an actual group of people. It's stating people that have a ""good ear for music"" and there is not statistical, or scientific way for one individual to determine whether or not that person has a good ear for music.",q2_a,,,0,,1,1,0,1,0,0
R_1mCWD2XB5ndr5y2_q4_b,"To determine who the better fisherman is, I would just examine the data and who caught the most and biggest fish. Really not much to do",q4_b,0,,,,1,1,0,1,0,0
R_1mCWD2XB5ndr5y2_q4_a,"Although there is a certain amount of skill required to catch the fish, it is ultimately up to the fish whether they bite the bait or not therefore, I do not think that statistical inference should be used in this scenario.",q4_a,0,,,,1,1,0,1,0,0
R_1mCWD2XB5ndr5y2_q3_b,"I would look at the data, divide the not working ones by 150 and see if the answer is over 5%. If it is, then I will reject the order.",q3_b,2,,,,1,1,0,1,0,2
R_1mCWD2XB5ndr5y2_q3_a,"You should not use statistical inference to accept or reject the orders. This is something that needs to just actually be seen and inspected, not inferred.",q3_a,2,,,,1,1,0,1,0,2
R_1mCWD2XB5ndr5y2_q2_b,I would play all of the notes in random order twice through and record the number of right and wrong answers. I would then use an a z test to see her margin of error and determine whether her ear for music is good or not.,q2_b,2,,,,1,1,0,1,0,2
R_1mCWD2XB5ndr5y2_q2_a,"You should use statistical inference to determine if Carla has a good ear for music because the question is not whether she has a perfect ear for music, but a good ear for music. What is the standard for good? If she comes up with a low margin of error, then you can determine that she in fact does have a good ear for music.",q2_a,1,,,,1,1,0,1,0,1
R_1mCp5X8EANSqFCZ_q4_b,"If the probability that one of the brothers fish is larger than the other, than that mean that that brother is a better fisherman.",q4_b,,0,,,1,1,0,1,0,0
R_1mCp5X8EANSqFCZ_q4_a,"No because even though there are certain knowledge to catch larger fish, luck is also a very big factor as well.",q4_a,,0,,,1,1,0,1,0,0
R_1mCp5X8EANSqFCZ_q3_b,"If the amount of bad display screens is more than 45% they should reject the bulk, however if it is less they should accept the bulk.",q3_b,,0,,,1,1,0,1,0,0
R_1mCp5X8EANSqFCZ_q3_a,Statistical inference can be used to determine whether they should accept or reject the bulk order of display screens.,q3_a,,0,,,1,1,0,1,0,0
R_1mCp5X8EANSqFCZ_q2_b,You would have to find the probability of getting the correct note out of the 7 notes that can possibly be played by the instructor. You would have to use permutation therefore you would do 7!.,q2_b,,1,,,1,1,0,1,0,1
R_1mCp5X8EANSqFCZ_q2_a,Statistical inference can be used to determine whether she has a good ear by calculating what percentage of the notes Carla was able to identify.,q2_a,,2,,,1,1,0,1,0,2
R_1M5PyKi78M8agJq_q4_b,"How I would determine who is better is by how many fishes they catch and the size of the fish. I would also put them in areas that both have about the same amount of fish because different areas may vary on fishes, so by doing this both will have a fair chance. I would also time them, see how long it takes them to catch a fish, and then take the average to base it on time as well.",q4_b,0,,,,1,1,0,1,0,0
R_1M5PyKi78M8agJq_q4_a,"No, statistical inference should not be used because its just between Mark and Dan, not of a population.",q4_a,1,,,,1,1,0,1,0,1
R_1M5PyKi78M8agJq_q3_b,"The company should choose to reject or accept the order of display screen by checking to see if the screen works, and seeing if all the parts are working good as well. If they are then they should accept if not then they should reject.",q3_b,1,,,,1,1,0,1,0,1
R_1M5PyKi78M8agJq_q3_a,"I would say yes, statistical inference should be used to determine whether the company should accept or reject the bulk order of display screens because its taking of a population.",q3_a,0,,,,1,1,0,1,0,0
R_1M5PyKi78M8agJq_q2_b,"I would start out that way, but I would also have the student describe the pitches whether it is high or low, and the type of tempo it is. So the music teacher can play something and then the student can describe which notes were being played, the tempo of the song, how it switched rhythms. By her knowing this, the music teacher will tell if she has an ear for music.",q2_b,0,,,,1,1,0,1,0,0
R_1M5PyKi78M8agJq_q2_a,"Statistical inference should not be used in this scenario because it is not based on a population, and you can not come to a conclusion whether someone have a good ear for music or not from this.",q2_a,1,,,,1,1,0,1,0,1
R_1M3DkDycgGXgPlT_q4_b,"To determine which brother is the better fisherman, you would want to find the mean size of the fish that each brother caught. Based on the idea that a better fisherman will have more success in catching larger fish, the brother that has the larger mean for his haul will be determined as the better fisherman.",q4_b,,,1,,1,1,0,1,0,1
R_1M3DkDycgGXgPlT_q4_a,"I do not feel that it would be appropriate to use statistical inferences in this situation because we are not trying to make a hypothesis about the whole. If we were to look at the size of the fish that were caught between the two brothers, a statistical inference would tend to tell us the sample mean size, but we really just want to know which brother is the better fisherman.",q4_a,,,1,,1,1,0,1,0,1
R_1M3DkDycgGXgPlT_q3_b,"As the screens are checked, we will send the order back if more than 5% of them are damaged. Knowing that this percent of the order is no good means that we can assume that there are additional screens that will not work.",q3_b,,,2,,1,1,0,1,0,2
R_1M3DkDycgGXgPlT_q3_a,"I think that it would be appropriate to use statistical inference to determine whether or not a company should accept or reject a bulk order of screens. As each screen is checked for quality, we know that we will not accept an order with more than 5% of screens that are bad. If we have an order of 150, we will assume that the order will need to be sent back if more than 7 screens are damaged. /",q3_a,,,1,,1,1,0,1,0,1
R_1M3DkDycgGXgPlT_q2_b,"If we used a statistical inference, we could test how many notes that Carla can identify, and if the ratio is high enough, then we can determine that she does have a ""good ear for music."" /  / We could start very slowly, maybe even repeating notes to see if Carla can identify all of them, and then work up to faster speeds and see if she is still able to determine what the note is.",q2_b,,,1,,1,1,0,1,0,1
R_1M3DkDycgGXgPlT_q2_a,"I think that statistical inference would be appropriate in determining whether Carla has a ""good ear for music"" because there is not an actual test (to my knowledge) that can actually determine an individuals ability for understanding music.  /",q2_a,,,1,,1,1,0,1,0,1
R_1Lv35yharNniqon_q4_b,"They would first need to catch the same amount of fish, then I would add up both of their lengths separately and divide it by how many fish they caught to determine who caught the larger walleye on average.",q4_b,1,,,,1,1,0,1,0,1
R_1Lv35yharNniqon_q4_a,"Yes, they could just find out the mean length of the Walleye they catch in order to determine who the better fisherman is.",q4_a,2,,,,1,1,0,1,0,2
R_1Lv35yharNniqon_q3_b,I would find out how many of the orders of the 150 screens are bad and then see the difference between the good orders and the bad orders.,q3_b,1,,,,1,1,0,1,0,1
R_1Lv35yharNniqon_q3_a,Yes,q3_a,0,,,,1,1,0,1,0,0
R_1Lv35yharNniqon_q2_b,I would make the teacher play all of the notes to the student and see how many they can get right to  figure out the probability. Then deciding if the probability they guessed most of them right I would say they have a good ear for music.,q2_b,1,,,,1,1,0,1,0,1
R_1Lv35yharNniqon_q2_a,No because depending on Carla can tell which note is which has to do with sound not probability of getting it right.,q2_a,0,,,,1,1,0,1,0,0
R_1luADBCrAQAHfFN_q4_b,"You can determine whether Mark or Dan is a better Walleye fisherman by comparing the length of the fish that were caught on average during both of their trips, and also who caught more fish. Whoever caught generally more and larger fish would be a better Walleye fisherman. They used their knowledge about proper bait, water currents, geographic features, and feeding patterns to catch the most amount of Walleye fish in the two weeks on their fishing trip.",q4_b,,,1,,1,1,0,1,0,1
R_1luADBCrAQAHfFN_q4_a,"Statistical inference does not need to be used to determine whether Mark or Dan is a better Walleye fisherman. You can not determine knowledge over statistics, and that is simply what we are comparing here.",q4_a,,,0,,1,1,0,1,0,0
R_1luADBCrAQAHfFN_q3_b,"After the trained engineer gathers the data and determines how many bad screens there are, you need to divide the number of bad screens by 150. This will determine the percentage of bad screens, and if it is more than 5% the whole order should be rejected.",q3_b,,,2,,1,1,0,1,0,2
R_1luADBCrAQAHfFN_q3_a,"Yes, statistical inference should be used to determine whether the company should accept or reject the bulk order of the display screens because they need to determine how many bad screens there are and then compare that number to the number of good display screens and make sure it is no more than 5%.",q3_a,,,0,,1,1,0,1,0,0
R_1luADBCrAQAHfFN_q2_b,"You could decide by writing how many times she gets the notes wrong, versus how many times she gets the notes right. You could use statistical inference to compare the two, and determine whether the student has a good ear for music by viewing the amount of times the notes are said correctly and the amount of times they are not.",q2_b,,,1,,1,1,0,1,0,1
R_1luADBCrAQAHfFN_q2_a,Statistical inference should not be used to determine whether she has a good ear for music or not. If she is getting all the notes right then she knows music. If she isn't then she doesn't know the notes.,q2_a,,,0,,1,1,0,1,0,0
R_1lsLitV6BfiZvuc_q4_b,I would add up the lengths of each fish caught by mark and then divide by the total number of fish caught to determine the average length of the fish mark caught.  I would do the same thing to the fish that Dan caught. I would then compare the average length and the number of fish caught for each brother.  I would use the length indicator as the better method of determining who the better fisherman is.  The person with the larger average length size is the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1lsLitV6BfiZvuc_q4_a,No I would not use statistical inference to determine who the better fisherman is because the population in this question is small enough to determine without sampling.,q4_a,,,0,,1,1,0,1,0,0
R_1lsLitV6BfiZvuc_q3_b,I would have the engineer determine whether each individual screen is damaged or not and have him record the results per order.  I would then determine the number of screens that are damaged and divide that by the number of total screens (150).  If that number is more than 5% then I would send the order back if not then you can not send the order back.,q3_b,,,2,,1,1,0,1,0,2
R_1lsLitV6BfiZvuc_q3_a,I would not use statistical inference in this situation.  Using inference would require that you take just a sample of the order to infer information on the whole order.  In the context of this question I believe it would not be efficient to just take a sample when you are only checking 150 screens for the whole order.,q3_a,,,2,,1,1,0,1,0,2
R_1lsLitV6BfiZvuc_q2_b,"Before testing a student I would determine the percentage out of ten notes that the student must correctly identify to be considered a student with an ""ear for music"". I would set this at 0.80 and an alpha level of 0.10. As stated in the background information, I would have the student face away from the piano and make sure there is no reflective surfaces around them. I would have the teacher play a random note on the piano and allow the student 15 seconds to respond before the next note is played.  I would have the test consist of this one note, wait 15 second process for ten notes.  Then I would have the student wait for an hour and then have the student return and do the test again.  I would have the student to the test 5 times in total.  With the data from the tests recorded I would determine the average number of notes identified correctly per test and make a distribution of the results.  I would then do a hypothesis test to determine if there was a significant evidence that they do indeed have an ""ear for music"". I would have a null and alternative hypothesis (alternative= greater than 0.8).  I would then determine that the distribution fits a normal model by checking the conditions. Find the test statistic and the p-value and determine if there is enough evidence to reject the null hypothesis.",q2_b,,,2,,1,1,0,1,0,2
R_1lsLitV6BfiZvuc_q2_a,"I would not use statistical inference to determine whether Carla has a ""good ear for music"". As I have learned thus far in my statistics courses inference is using a sample to infer information about a population.  I do not believe that one person would qualify as a population.  However, I would have Carla do a series of these note identification tests to ensure that it was not by random chance that she guessed the notes correctly.",q2_a,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q4_b,From this study you couldn't figure out who the better Walleye fisherman is. We didn't get any data so we can't use any types of tests to infer this study.,q4_b,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q4_a,"Yes and no. Yes because it involves comparing two sets of data. But, no because we are given no data.",q4_a,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q3_b,Check all condition / 1) Figure out p-hat / 2) Figure out n / 3) Figure out q-hat / 4) Figure out SD / 5) Use technology to find p value / 6) plot on curve,q3_b,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q3_a,"Yes, this is a valid problem statistical inference problem. One could use a 1 prop z-test.",q3_a,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q2_b,"There really isn't a good test to see if Carla has ""good ear of music,"" because someone who has no prior music knowledge could guess all the notes right. Perhaps the test itself is faulty because anyone can guess 7 notes right but that does't make them have  a ""good ear of music,"" They might recognize the notes but when a piece of music is played they might have no clue unlike Carla who would probably know.",q2_b,,,0,,1,1,0,1,0,0
R_1LRyaOaD2c6vV2s_q2_a,"No, you could not use statistical inference to determine whether Carla has a ""good ear for music,"" because a student with no prior music knowledge could get more notes right based on chance than a student with musical knowledge.",q2_a,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q4_b,"This could not be determined because they are not fishing in the same location, so the results will not be indicative of who is the better Walleye fisherman since there's such a big variable difference.",q4_b,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q4_a,"No, they do not have sufficient information to determine the information in the scenario.",q4_a,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q3_b,The company should take 15 on the 150 display screens to test (10 percent of the shipment). If 3 or more of the screens are bad (5 percent of the sample) then they should deny the shipment.,q3_b,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q3_a,"Yes, statistical inference should be used i this scenario because they are given sufficient and relevant information to carry out a statistical test.",q3_a,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q2_b,"You could take all of her attempts, and put them into a list. Then, take the list and generate a t-test and see what her p value is. If it is close to 1 then you're able to tell she has a relatively good ear, if it is low then you know she does not.",q2_b,,,0,,1,1,0,1,0,0
R_1Lpxnwddm6Z3L2Q_q2_a,"Yes, statistical inference could be used because you could see how many times she correctly guessed the note.",q2_a,,,2,,1,1,0,1,0,2
R_1LopnFOjwMdXhoO_q4_b,A survey wold have to be done taking measurements of the quantity and speed each fisherman caught fish to determine which is best.,q4_b,0,,,,1,1,0,1,0,0
R_1LopnFOjwMdXhoO_q4_a,"Yes, because a survey needs to be done.",q4_a,1,,,,1,1,0,1,0,1
R_1LopnFOjwMdXhoO_q3_b,I would simply get interpret the survey I would take of the opinion of the companies engineers.,q3_b,1,,,,1,1,0,1,0,1
R_1LopnFOjwMdXhoO_q3_a,"Yes. Reason being, this requires cognitive thinking not calculations.",q3_a,0,,,,1,1,0,1,0,0
R_1LopnFOjwMdXhoO_q2_b,I would create a data chart and test different students several times on their comprehension of music to determine who has the best ear for tasteful music according to the population.,q2_b,0,,,,1,1,0,1,0,0
R_1LopnFOjwMdXhoO_q2_a,"Yes, because that is the only possible method for this test.",q2_a,1,,,,1,1,0,1,0,1
R_1lnQ8kwAC8BAXcl_q4_b,Using STATCRUNCH I would enter all of the lengths of Mark's fish in one column and all the lengths of Dans in the other. After this I would use the stat tab to access summary stats. Once I selected summary stats I would chose the column option. Then I would highlight each column and hit compute. After that I would be able to tell who was the better fisherman based on the mean lengths.,q4_b,,,1,,1,1,0,1,0,1
R_1lnQ8kwAC8BAXcl_q4_a,"Yes, statistical inference should be used to determine who the better fisherman is. It shoud be used because you need to know the mean weights of each mans fish to determine who the better fisherman is.",q4_a,,,2,,1,1,0,1,0,2
R_1lnQ8kwAC8BAXcl_q3_b,Once the number of good computers is determined put that over the 150 and see what that equals. If it is 95 percent or over then the computer order can be accepted.,q3_b,,,2,,1,1,0,1,0,2
R_1lnQ8kwAC8BAXcl_q3_a,"Yes, because there is a large amount of screens. Statistical inference could be used to determine if the whole order should be accepted or rejected.",q3_a,,,0,,1,1,0,1,0,0
R_1lnQ8kwAC8BAXcl_q2_b,The student should have to listen and be able to identify all seven notes not just one.,q2_b,,,1,,1,1,0,1,0,1
R_1lnQ8kwAC8BAXcl_q2_a,"No, because there could be third variables that come into play when listening. Also only one note out of the seven is being tested so statistical inference is not good for this scenario.",q2_a,,,0,,1,1,0,1,0,0
R_1LNLLTccaJs25mx_q4_b,One could determine the better fisherman by conducting a t-test.,q4_b,2,,,,1,1,0,1,0,2
R_1LNLLTccaJs25mx_q4_a,"Yes, it should be used because you cannot conclude an answer based off the given information.",q4_a,1,,,,1,1,0,1,0,1
R_1LNLLTccaJs25mx_q3_b,They should reject the order because that is a large number of bad display screens.,q3_b,0,,,,1,1,0,1,0,0
R_1LNLLTccaJs25mx_q3_a,"Yes, it should be used because a large number such as that could benefit from statistical inference.",q3_a,0,,,,1,1,0,1,0,0
R_1LNLLTccaJs25mx_q2_b,"Yes, the student does have a good ear for music because the student was able to determine which notes were played while not facing the piano.",q2_b,0,,,,1,1,0,1,0,0
R_1LNLLTccaJs25mx_q2_a,"Yes, because there is not always certainty.",q2_a,1,,,,1,1,0,1,0,1
R_1Lj7IH3qDPG07S2_q4_b,"Using the same equipment and body of water, the brothers can be compared by looking at the lengths of fish they individually caught. For each brother, you would want to find the mean length of their fish. Take the first brother, add up all of his fish lengths, and divide by the number of fish he had to get the mean length. Do the same with the next brother. Whoever has the largest mean length of fish could be considered the better fisherman.",q4_b,,,1,,1,1,0,1,0,1
R_1Lj7IH3qDPG07S2_q4_a,"Statistical inference could be used here because the conditions and equipment are the same, so by recording the lengths of the fish between the two brothers, we could determine who the better fisherman is.",q4_a,,,1,,1,1,0,1,0,1
R_1Lj7IH3qDPG07S2_q3_b,"To determine whether to accept or reject the order, the engineer should take a random sample of perhaps 50 display screens. If the sample is truly random, it should be an accurate representation of the order. The engineer takes the 50 screens and decides whether they are good or bad. If the amount of bad screens in the sample is equal to or greater than 5%, then it is likely that there are more bad display screens in the rest of the order, and the order should be rejected. If the amount of bad screens is less than 5%, then it may be safe to accept the order.",q3_b,,,0,,1,1,0,1,0,0
R_1Lj7IH3qDPG07S2_q3_a,Statistical inference could be used in this situation because we are given a statistic on the amount of bad display screens needed in order for an order to be rejected.,q3_a,,,0,,1,1,0,1,0,0
R_1Lj7IH3qDPG07S2_q2_b,"To determine whether the student has a good ear for music, a note should be played. Record whether or not the student recognizes it. Then, play a different note. Record whether or not the student recognizes it. In total, 3 different notes should be played. Then, the experiment should be completed again, possibly a day later to prevent bias. Play the same notes in the same order, and record results. Then, compare the two different sets of results and see if there are any differences between the answers of the two experiments. This may show guessing or other bias. If the student accurately identified the notes both times, then it is likely that they have a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1Lj7IH3qDPG07S2_q2_a,"Statistical inference does not make sense in this situation, as we are not given any statistics on how many people should have a good ear for music on average, therefore we wouldn't be able to make an inference about whether Carla should or shouldn't be able to identify the notes.. This is more of an experimental situation.",q2_a,,,1,,1,1,0,1,0,1
R_1Li2yRdm0qvYA24_q4_b,You would determine whether Mark or Dan were a better fisher by adding up the lengths of the fish they caught and dividing it by the number of fish they caught (taking the mean). Whoever had the highest mean is the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1Li2yRdm0qvYA24_q4_a,Statistical interference should be used in this scenario because we are looking at a fish population.,q4_a,,,1,,1,1,0,1,0,1
R_1Li2yRdm0qvYA24_q3_b,The electronics company would go through all 150 computers and make note of how many were bad. From there the company would calculate if 5% was bad (take 150 and times it by .05). If the number is more than 7.5 than they can return the bulk order.,q3_b,,,2,,1,1,0,1,0,2
R_1Li2yRdm0qvYA24_q3_a,"Yes, statistical inference should be used in this scenario because you are looking at the computers as a large population.",q3_a,,,0,,1,1,0,1,0,0
R_1Li2yRdm0qvYA24_q2_b,"You could test to see if Carla has a good ear for music by having the teacher randomly play notes (either A, B, C, D, E, F,G) and if she is able to get 3/4 or more of the notes correct than I would say she has a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1Li2yRdm0qvYA24_q2_a,"No, you wouldn't use statistical inference here because you are not looking at a population, you are looking at an individual.",q2_a,,,0,,1,1,0,1,0,0
R_1lfWxtaHjyYRKry_q4_b,There is not enough information to perform a quality statistical inference,q4_b,0,,,,1,1,0,1,0,0
R_1lfWxtaHjyYRKry_q4_a,"It could be used statistically based on all the other factors that go into the fishing process but the length is not necessarily a good deciding factor, there should be more information like volume of the fish, and weight based on location and other factors calculated.",q4_a,1,,,,1,1,0,1,0,1
R_1lfWxtaHjyYRKry_q3_b,"If its 5% or more of bad screens it should be sent back, there is no inference to be done",q3_b,2,,,,1,1,0,1,0,2
R_1lfWxtaHjyYRKry_q3_a,"I dont believe so because it is simply a calculation of whether or not 5% is bad or not, there is no need for statistical inference, Unless the problem became whether or not the company was reliable over time with their orders and a statistical inference could be performed for that.",q3_a,2,,,,1,1,0,1,0,2
R_1lfWxtaHjyYRKry_q2_b,Play a series of notes no less than 20 times in a row and record the students answer in comparison to the actual answer and gauge how far off they are from the note actually played by a certain percentage found by the standard deviation,q2_b,1,,,,1,1,0,1,0,1
R_1lfWxtaHjyYRKry_q2_a,Yes because if conducted enough times the experiment can yield good statistical information to correlate to whether or not Carla as a good ear /,q2_a,2,,,,1,1,0,1,0,2
R_1lbEAssTa8X8uEC_q4_b,I would first give an allotted time in which each fisherman can fish. When the data is brought back I will measures each fish in two groups one being marks and the others dans. whosevers group of fish has a higher average of lengths I will conclude is the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1lbEAssTa8X8uEC_q4_a,Yes statistical inference should be used because for Mark and Dan because dissimilar factors that they have like geographical and different water currents are included in what a better fisherman would know. So even though there a confounding different factors. The factors are chose by the subjects which is a part of the statistic of what though to being a good fisherman.,q4_a,,,1,,1,1,0,1,0,1
R_1lbEAssTa8X8uEC_q3_b,"I would take a simple random sample size of the bulk order given. I will assume there are  / no outliers, and that the display screens are normally distributed in quality. / that I will take the sample size of product a see which ones are good and which one are bad. I will test to see if the product look at are more that fiver percent bad, if so I will reject the bulk order, if good the I will assume the whole bulk order is good as well an accept.",q3_b,,,1,,1,1,0,1,0,1
R_1lbEAssTa8X8uEC_q3_a,"You should use statistical inference to determine this because by testing a sample size of the 150 display screens it most gives you a similar estimate on how the rest of the display screen are. So if you take 30 instead of the 150 and its more that 5 percent most likely the whole bulk order is more than 5 percent rejecting the order , but if it less than five percent than the 150 display screen overall will most likely be less than 5 percent allowing you the accept the order.",q3_a,,,0,,1,1,0,1,0,0
R_1lbEAssTa8X8uEC_q2_b,"I would test if a student had a good ear for music by making the pool of data up to a possible of 30 notes that could be played and Carla would have to guess which one it is. The chance of randomly guessing the right answer goes down, and more true statistical account of what Carla can hear.",q2_b,,,0,,1,1,0,1,0,0
R_1lbEAssTa8X8uEC_q2_a,No because there are only seven notes and that's not a wide enough pool of notes. She has a 1/7 chance of being right every time so to really show if Carla has a good ear for music she needs a wider pool of notes.,q2_a,,,0,,1,1,0,1,0,0
